region_id,state,district,latitude,longitude,date,rainfall_mm,temperature_c,source_mode
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260303,0.8,28.31,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260304,0.39,28.27,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260305,0.35,28.22,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260306,0.79,28.21,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260307,2.41,27.99,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260308,1.83,28.59,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260309,2.75,28.44,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260310,0.64,28.72,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260311,1.99,28.52,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260312,2.1,28.54,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260313,0.65,28.87,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260314,4.18,28.45,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260315,2.84,28.28,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260316,3.39,28.33,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260317,2.61,28.05,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260318,8.57,27.67,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260319,5.08,27.36,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260320,0.75,28.1,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260321,2.55,28.53,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260322,3.31,28.09,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260323,1.09,28.74,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260324,2.1,28.9,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260325,1.71,29.46,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260326,1.24,29.92,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260327,2.06,29.39,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260328,4.14,28.68,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260329,2.6,29.06,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260330,2.94,29.09,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260331,2.28,29.41,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260401,1.36,29.5,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260402,1.81,29.11,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260403,5.72,28.73,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260404,2.85,28.61,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260405,5.43,28.81,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260406,2.67,28.66,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260407,0.01,28.74,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260408,-999.0,-999.0,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260409,-999.0,-999.0,downloaded
IN-ERN-ERNAKULAM,Kerala,Ernakulam,9.9816,76.2999,20260410,-999.0,-999.0,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260301,0.0,20.24,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260302,0.0,20.45,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260303,0.0,21.65,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260304,0.0,22.76,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260305,0.0,23.81,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260306,0.0,23.55,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260307,0.0,24.38,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260308,0.0,24.25,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260309,0.0,25.2,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260310,0.0,24.8,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260311,0.0,25.08,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260312,0.01,25.12,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260313,0.0,23.76,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260314,0.0,23.55,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260315,1.0,21.7,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260316,0.35,21.82,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260317,0.0,21.31,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260318,0.07,22.62,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260319,1.58,19.65,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260320,19.2,15.05,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260321,0.03,18.8,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260322,0.0,20.82,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260323,0.01,21.96,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260324,0.0,22.24,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260325,0.0,23.26,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260326,0.0,25.58,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260327,0.1,24.89,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260328,0.0,24.26,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260329,0.01,25.39,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260330,0.57,25.94,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260331,0.12,26.35,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260401,0.0,24.92,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260402,0.0,26.75,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260403,1.88,26.83,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260404,0.57,23.95,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260405,0.38,23.76,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260406,0.28,23.85,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260407,3.56,23.62,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260408,-999.0,-999.0,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260409,-999.0,-999.0,downloaded
IN-HAR-HARIDWAR,Uttarakhand,Haridwar,29.9457,78.1642,20260410,-999.0,-999.0,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260301,0.42,25.98,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260302,0.08,25.89,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260303,0.12,25.79,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260304,0.06,25.58,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260305,0.06,25.98,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260306,0.68,26.01,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260307,1.24,26.25,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260308,0.54,26.63,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260309,0.68,26.11,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260310,0.63,25.48,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260311,0.63,25.77,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260312,0.39,26.76,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260313,0.11,26.89,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260314,0.74,26.75,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260315,0.86,26.62,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260316,2.69,26.31,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260317,3.94,25.95,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260318,5.67,25.24,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260319,6.19,24.48,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260320,0.15,26.18,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260321,1.22,27.02,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260322,0.6,26.97,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260323,0.29,27.54,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260324,0.53,27.51,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260325,0.43,27.83,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260326,0.19,28.22,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260327,1.05,27.78,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260328,4.29,26.74,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260329,1.73,27.83,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260330,0.68,27.61,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260331,0.87,27.82,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260401,0.56,27.35,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260402,0.58,27.44,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260403,4.46,26.82,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260404,7.15,25.97,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260405,11.35,25.68,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260406,5.13,24.81,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260407,0.33,27.03,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260408,-999.0,-999.0,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260409,-999.0,-999.0,downloaded
IN-IDU-IDUKKI,Kerala,Idukki,10.0889,77.0595,20260410,-999.0,-999.0,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260301,0.19,26.16,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260302,0.12,26.55,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260303,0.52,26.94,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260304,0.37,27.01,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260305,0.3,27.18,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260306,0.91,27.01,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260307,1.04,26.92,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260308,1.13,27.12,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260309,1.52,27.31,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260310,0.59,27.3,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260311,0.66,26.96,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260312,0.45,27.86,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260313,0.66,27.7,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260314,1.45,27.28,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260315,2.13,27.17,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260316,3.81,26.64,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260317,3.2,25.85,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260318,3.37,25.62,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260319,2.06,25.41,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260320,0.26,26.23,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260321,1.34,27.0,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260322,3.47,26.56,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260323,1.72,27.13,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260324,2.56,26.96,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260325,1.84,27.34,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260326,0.81,28.33,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260327,1.3,28.2,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260328,4.46,27.29,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260329,4.47,27.62,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260330,3.05,27.16,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260331,2.34,27.4,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260401,1.56,27.42,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260402,1.44,27.48,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260403,3.12,27.39,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260404,4.87,26.81,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260405,4.87,26.74,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260406,1.19,27.32,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260407,0.0,27.04,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260408,-999.0,-999.0,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260409,-999.0,-999.0,downloaded
IN-KAN-KANNUR,Kerala,Kannur,11.8745,75.3704,20260410,-999.0,-999.0,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260301,0.11,27.04,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260302,0.08,27.45,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260303,0.05,27.84,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260304,0.22,28.15,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260305,0.27,28.04,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260306,0.69,27.76,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260307,0.73,27.85,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260308,0.86,27.78,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260309,1.28,28.06,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260310,1.44,28.13,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260311,0.81,28.05,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260312,0.49,28.56,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260313,0.95,28.39,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260314,2.16,28.01,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260315,2.63,28.13,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260316,3.89,27.75,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260317,2.53,27.06,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260318,4.14,26.76,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260319,2.81,26.57,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260320,0.81,27.34,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260321,1.13,28.13,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260322,1.89,27.84,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260323,3.6,27.78,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260324,4.65,27.5,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260325,3.11,28.14,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260326,1.53,29.05,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260327,1.18,28.74,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260328,3.6,28.63,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260329,2.63,28.89,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260330,1.83,28.35,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260331,4.2,28.37,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260401,2.71,28.39,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260402,3.1,28.57,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260403,3.33,28.51,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260404,2.66,28.26,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260405,0.66,28.42,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260406,0.21,28.57,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260407,0.0,27.83,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260408,-999.0,-999.0,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260409,-999.0,-999.0,downloaded
IN-KAS-KASARAGOD,Kerala,Kasaragod,12.4996,74.9869,20260410,-999.0,-999.0,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260301,0.42,27.36,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260302,0.03,27.55,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260303,0.35,27.2,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260304,0.01,26.8,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260305,0.05,27.43,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260306,0.37,27.67,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260307,1.31,27.98,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260308,0.87,28.03,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260309,0.83,27.73,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260310,0.07,27.87,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260311,2.18,27.36,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260312,1.51,27.79,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260313,1.09,27.78,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260314,0.54,27.8,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260315,0.82,28.27,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260316,3.4,28.1,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260317,3.64,27.35,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260318,6.41,26.96,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260319,8.29,26.35,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260320,0.39,27.73,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260321,1.6,28.28,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260322,0.73,28.49,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260323,0.25,28.85,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260324,0.34,29.01,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260325,0.3,29.4,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260326,0.01,28.95,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260327,0.12,29.19,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260328,4.88,28.25,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260329,1.84,29.29,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260330,0.77,29.15,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260331,1.07,29.35,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260401,0.21,28.96,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260402,0.18,29.2,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260403,6.26,28.43,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260404,5.44,27.66,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260405,8.73,27.73,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260406,4.51,26.55,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260407,0.08,28.53,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260408,-999.0,-999.0,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260409,-999.0,-999.0,downloaded
IN-KOL-KOLLAM,Kerala,Kollam,8.8932,76.6141,20260410,-999.0,-999.0,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260301,2.17,28.31,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260302,0.47,28.09,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260303,1.75,28.48,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260304,0.25,28.5,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260305,0.22,28.42,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260306,1.27,28.47,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260307,2.37,28.27,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260308,2.13,28.62,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260309,3.59,28.42,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260310,0.49,28.87,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260311,2.58,28.67,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260312,3.79,28.42,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260313,1.19,28.77,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260314,2.82,28.52,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260315,2.35,28.61,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260316,3.02,28.52,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260317,3.11,28.41,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260318,8.01,28.21,downloaded
IN-KOT-KOTTAYAM,Kerala,Kottayam,9.5916,76.5222,20260319,4.92,27.95,downloaded
