region_id,reference_date,rainfall_t_minus_3,rainfall_t_minus_2,rainfall_t_minus_1,rainfall_history_sum,rainfall_history_mean,rainfall_history_max,rainfall_history_min,rainfall_history_std,rainfall_last_value,rainfall_first_value,rainfall_trend,rainfall_range,wet_day_count,heavy_rain_day_count,recent_share,reference_day_sin,reference_day_cos,reference_month_sin,reference_month_cos,rainfall_t_plus_1
IN-AIZ-AIZAWL,2026-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1202080448993527,0.9927487224577402,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13727877211326478,0.9905324521322229,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.15430882066428117,0.9880226656636976,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1712931441814776,0.9852201067560606,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1882267098432442,0.9821256058680006,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2051044998686192,0.9787400799669153,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.22192151300416552,0.9750645322571948,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2386727660059501,0.9711000518829505,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.255353295116187,0.9668478136052775,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2719581575341055,0.9623090774541486,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.288482432880609,0.9574851883550393,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.30492122465628907,0.9523775757303974,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3212696616923644,0.9469877530760753,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3375228995941133,0.9413173175128471,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3536761221763716,0.9353679493131483,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3697245428906731,0.9291414114031743,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.38566340624360707,0.9226395488404876,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.401487989205973,0.9158642882672872,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4171936026123168,0.9088176373395029,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4327755925504312,0.901501684131884,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4482293417404106,0.893918596519257,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.47873384011578846,0.8779600847008882,0.49999999999999994,0.8660254037844387,0.0
IN-AIZ-AIZAWL,2026-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.4937755501599772,0.869589389346611,0.49999999999999994,0.8660254037844387,0.0
IN-ALA-ALAPPUZHA,2026-01-03,1.45,2.25,0.14,3.8400000000000003,1.28,2.25,0.14,0.869750922199377,0.14,1.45,-1.31,2.11,2,0,0.036458333333333336,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.09
IN-ALA-ALAPPUZHA,2026-01-04,2.25,0.14,0.09,2.48,0.8266666666666667,2.25,0.09,1.006655629078562,0.09,2.25,-2.16,2.16,1,0,0.03629032258064516,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0
IN-ALA-ALAPPUZHA,2026-01-05,0.14,0.09,0.0,0.23,0.07666666666666667,0.14,0.0,0.05792715732327589,0.0,0.14,-0.14,0.14,0,0,0.0,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,0.03
IN-ALA-ALAPPUZHA,2026-01-06,0.09,0.0,0.03,0.12,0.04,0.09,0.0,0.03741657386773942,0.03,0.09,-0.06,0.09,0,0,0.03,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387,0.05
IN-ALA-ALAPPUZHA,2026-01-07,0.0,0.03,0.05,0.08,0.02666666666666667,0.05,0.0,0.020548046676563257,0.05,0.0,0.05,0.05,0,0,0.05,0.1202080448993527,0.9927487224577402,0.49999999999999994,0.8660254037844387,0.0
IN-ALA-ALAPPUZHA,2026-01-08,0.03,0.05,0.0,0.08,0.02666666666666667,0.05,0.0,0.020548046676563257,0.0,0.03,-0.03,0.05,0,0,0.0,0.13727877211326478,0.9905324521322229,0.49999999999999994,0.8660254037844387,0.0
IN-ALA-ALAPPUZHA,2026-01-09,0.05,0.0,0.0,0.05,0.016666666666666666,0.05,0.0,0.023570226039551587,0.0,0.05,-0.05,0.05,0,0,0.0,0.15430882066428117,0.9880226656636976,0.49999999999999994,0.8660254037844387,0.08
IN-ALA-ALAPPUZHA,2026-01-10,0.0,0.0,0.08,0.08,0.02666666666666667,0.08,0.0,0.03771236166328253,0.08,0.0,0.08,0.08,0,0,0.08,0.1712931441814776,0.9852201067560606,0.49999999999999994,0.8660254037844387,1.05
IN-ALA-ALAPPUZHA,2026-01-11,0.0,0.08,1.05,1.1300000000000001,0.3766666666666667,1.05,0.0,0.4772374205314956,1.05,0.0,1.05,1.05,1,0,0.9292035398230087,0.1882267098432442,0.9821256058680006,0.49999999999999994,0.8660254037844387,0.97
IN-ALA-ALAPPUZHA,2026-01-12,0.08,1.05,0.97,2.1,0.7000000000000001,1.05,0.08,0.43962104893495113,0.97,0.08,0.89,0.9700000000000001,1,0,0.4619047619047619,0.2051044998686192,0.9787400799669153,0.49999999999999994,0.8660254037844387,5.45
IN-ALA-ALAPPUZHA,2026-01-13,1.05,0.97,5.45,7.470000000000001,2.49,5.45,0.97,2.093290870057639,5.45,1.05,4.4,4.48,2,0,0.7295850066934404,0.22192151300416552,0.9750645322571948,0.49999999999999994,0.8660254037844387,1.43
IN-ALA-ALAPPUZHA,2026-01-14,0.97,5.45,1.43,7.85,2.6166666666666667,5.45,0.97,2.01225136490339,1.43,0.97,0.45999999999999996,4.48,2,0,0.1821656050955414,0.2386727660059501,0.9711000518829505,0.49999999999999994,0.8660254037844387,0.15
IN-ALA-ALAPPUZHA,2026-01-15,5.45,1.43,0.15,7.03,2.3433333333333333,5.45,0.15,2.2580424166865325,0.15,5.45,-5.3,5.3,2,0,0.021337126600284494,0.255353295116187,0.9668478136052775,0.49999999999999994,0.8660254037844387,0.09
IN-ALA-ALAPPUZHA,2026-01-16,1.43,0.15,0.09,1.67,0.5566666666666666,1.43,0.09,0.6180255298574288,0.09,1.43,-1.3399999999999999,1.3399999999999999,1,0,0.05389221556886228,0.2719581575341055,0.9623090774541486,0.49999999999999994,0.8660254037844387,0.0
IN-ALA-ALAPPUZHA,2026-01-17,0.15,0.09,0.0,0.24,0.08,0.15,0.0,0.06164414002968976,0.0,0.15,-0.15,0.15,0,0,0.0,0.288482432880609,0.9574851883550393,0.49999999999999994,0.8660254037844387,0.0
IN-ALA-ALAPPUZHA,2026-01-18,0.09,0.0,0.0,0.09,0.03,0.09,0.0,0.04242640687119285,0.0,0.09,-0.09,0.09,0,0,0.0,0.30492122465628907,0.9523775757303974,0.49999999999999994,0.8660254037844387,0.0
IN-ALA-ALAPPUZHA,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3212696616923644,0.9469877530760753,0.49999999999999994,0.8660254037844387,0.0
IN-ALA-ALAPPUZHA,2026-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3375228995941133,0.9413173175128471,0.49999999999999994,0.8660254037844387,0.01
IN-ALA-ALAPPUZHA,2026-01-21,0.0,0.0,0.01,0.01,0.0033333333333333335,0.01,0.0,0.004714045207910317,0.01,0.0,0.01,0.01,0,0,0.01,0.3536761221763716,0.9353679493131483,0.49999999999999994,0.8660254037844387,0.0
IN-ALA-ALAPPUZHA,2026-01-22,0.0,0.01,0.0,0.01,0.0033333333333333335,0.01,0.0,0.004714045207910317,0.0,0.0,0.0,0.01,0,0,0.0,0.3697245428906731,0.9291414114031743,0.49999999999999994,0.8660254037844387,0.01
IN-ALA-ALAPPUZHA,2026-01-23,0.01,0.0,0.01,0.02,0.006666666666666667,0.01,0.0,0.004714045207910317,0.01,0.01,0.0,0.01,0,0,0.01,0.38566340624360707,0.9226395488404876,0.49999999999999994,0.8660254037844387,0.14
IN-ALA-ALAPPUZHA,2026-01-24,0.0,0.01,0.14,0.15000000000000002,0.05000000000000001,0.14,0.0,0.06377042156569664,0.14,0.0,0.14,0.14,0,0,0.14,0.401487989205973,0.9158642882672872,0.49999999999999994,0.8660254037844387,0.27
IN-ALA-ALAPPUZHA,2026-01-25,0.01,0.14,0.27,0.42000000000000004,0.14,0.27,0.01,0.1061445555206044,0.27,0.01,0.26,0.26,0,0,0.27,0.4171936026123168,0.9088176373395029,0.49999999999999994,0.8660254037844387,0.15
IN-ALA-ALAPPUZHA,2026-01-26,0.14,0.27,0.15,0.56,0.18666666666666668,0.27,0.14,0.0590668171555645,0.15,0.14,0.009999999999999981,0.13,0,0,0.15,0.4327755925504312,0.901501684131884,0.49999999999999994,0.8660254037844387,0.35
IN-ALA-ALAPPUZHA,2026-01-27,0.27,0.15,0.35,0.77,0.25666666666666665,0.35,0.15,0.08219218670625301,0.35,0.27,0.07999999999999996,0.19999999999999998,0,0,0.35,0.4482293417404106,0.893918596519257,0.49999999999999994,0.8660254037844387,0.02
IN-ALA-ALAPPUZHA,2026-01-28,0.15,0.35,0.02,0.52,0.17333333333333334,0.35,0.02,0.13572848714334887,0.02,0.15,-0.13,0.32999999999999996,0,0,0.02,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0.01
IN-ALA-ALAPPUZHA,2026-01-29,0.35,0.02,0.01,0.38,0.12666666666666668,0.35,0.01,0.1579732748143038,0.01,0.35,-0.33999999999999997,0.33999999999999997,0,0,0.01,0.47873384011578846,0.8779600847008882,0.49999999999999994,0.8660254037844387,0.01
IN-ALA-ALAPPUZHA,2026-01-30,0.02,0.01,0.01,0.04,0.013333333333333334,0.02,0.01,0.004714045207910317,0.01,0.02,-0.01,0.01,0,0,0.01,0.4937755501599772,0.869589389346611,0.49999999999999994,0.8660254037844387,0.01
IN-ALM-ALMORA,2026-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1202080448993527,0.9927487224577402,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13727877211326478,0.9905324521322229,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.15430882066428117,0.9880226656636976,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1712931441814776,0.9852201067560606,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1882267098432442,0.9821256058680006,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2051044998686192,0.9787400799669153,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.22192151300416552,0.9750645322571948,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2386727660059501,0.9711000518829505,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.255353295116187,0.9668478136052775,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2719581575341055,0.9623090774541486,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.288482432880609,0.9574851883550393,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.30492122465628907,0.9523775757303974,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3212696616923644,0.9469877530760753,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3375228995941133,0.9413173175128471,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3536761221763716,0.9353679493131483,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3697245428906731,0.9291414114031743,0.49999999999999994,0.8660254037844387,13.37
IN-ALM-ALMORA,2026-01-23,0.0,0.0,13.37,13.37,4.456666666666666,13.37,0.0,6.302678442976093,13.37,0.0,13.37,13.37,1,0,1.0,0.38566340624360707,0.9226395488404876,0.49999999999999994,0.8660254037844387,1.83
IN-ALM-ALMORA,2026-01-24,0.0,13.37,1.83,15.2,5.066666666666666,13.37,0.0,5.918684163073936,1.83,0.0,1.83,13.37,2,0,0.12039473684210528,0.401487989205973,0.9158642882672872,0.49999999999999994,0.8660254037844387,0.02
IN-ALM-ALMORA,2026-01-25,13.37,1.83,0.02,15.219999999999999,5.073333333333333,13.37,0.02,5.912981951228632,0.02,13.37,-13.35,13.35,2,0,0.001314060446780552,0.4171936026123168,0.9088176373395029,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-26,1.83,0.02,0.0,1.85,0.6166666666666667,1.83,0.0,0.8579950789809668,0.0,1.83,-1.83,1.83,1,0,0.0,0.4327755925504312,0.901501684131884,0.49999999999999994,0.8660254037844387,15.54
IN-ALM-ALMORA,2026-01-27,0.02,0.0,15.54,15.559999999999999,5.1866666666666665,15.54,0.0,7.320916761049959,15.54,0.02,15.52,15.54,1,0,0.9987146529562982,0.4482293417404106,0.893918596519257,0.49999999999999994,0.8660254037844387,12.07
IN-ALM-ALMORA,2026-01-28,0.0,15.54,12.07,27.61,9.203333333333333,15.54,0.0,6.660141806965441,12.07,0.0,12.07,15.54,2,0,0.43716044911264035,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-29,15.54,12.07,0.0,27.61,9.203333333333333,15.54,0.0,6.660141806965441,0.0,15.54,-15.54,15.54,2,0,0.0,0.47873384011578846,0.8779600847008882,0.49999999999999994,0.8660254037844387,0.0
IN-ALM-ALMORA,2026-01-30,12.07,0.0,0.0,12.07,4.023333333333333,12.07,0.0,5.689852565947753,0.0,12.07,-12.07,12.07,1,0,0.0,0.4937755501599772,0.869589389346611,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.051619667223253764,0.998666816288476,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.06880242680231986,0.9976303053065857,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.08596479873744647,0.9962981749346078,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10310169744743485,0.9946708199115211,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1202080448993527,0.9927487224577402,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13727877211326478,0.9905324521322229,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.15430882066428117,0.9880226656636976,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1712931441814776,0.9852201067560606,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1882267098432442,0.9821256058680006,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2051044998686192,0.9787400799669153,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.22192151300416552,0.9750645322571948,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2386727660059501,0.9711000518829505,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.255353295116187,0.9668478136052775,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2719581575341055,0.9623090774541486,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.288482432880609,0.9574851883550393,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.30492122465628907,0.9523775757303974,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3212696616923644,0.9469877530760753,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3375228995941133,0.9413173175128471,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3536761221763716,0.9353679493131483,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3697245428906731,0.9291414114031743,0.49999999999999994,0.8660254037844387,10.31
IN-BAG-BAGESHWAR,2026-01-23,0.0,0.0,10.31,10.31,3.436666666666667,10.31,0.0,4.860180609355536,10.31,0.0,10.31,10.31,1,0,1.0,0.38566340624360707,0.9226395488404876,0.49999999999999994,0.8660254037844387,4.57
IN-BAG-BAGESHWAR,2026-01-24,0.0,10.31,4.57,14.88,4.96,10.31,0.0,4.218064326994868,4.57,0.0,4.57,10.31,2,0,0.3071236559139785,0.401487989205973,0.9158642882672872,0.49999999999999994,0.8660254037844387,0.84
IN-BAG-BAGESHWAR,2026-01-25,10.31,4.57,0.84,15.72,5.24,10.31,0.84,3.8950310225551052,0.84,10.31,-9.47,9.47,2,0,0.05343511450381679,0.4171936026123168,0.9088176373395029,0.49999999999999994,0.8660254037844387,0.01
IN-BAG-BAGESHWAR,2026-01-26,4.57,0.84,0.01,5.42,1.8066666666666666,4.57,0.01,1.9831344438091492,0.01,4.57,-4.5600000000000005,4.5600000000000005,1,0,0.001845018450184502,0.4327755925504312,0.901501684131884,0.49999999999999994,0.8660254037844387,5.96
IN-BAG-BAGESHWAR,2026-01-27,0.84,0.01,5.96,6.81,2.27,5.96,0.01,2.631134102752398,5.96,0.84,5.12,5.95,1,0,0.8751835535976505,0.4482293417404106,0.893918596519257,0.49999999999999994,0.8660254037844387,19.6
IN-BAG-BAGESHWAR,2026-01-28,0.01,5.96,19.6,25.57,8.523333333333333,19.6,0.01,8.200407848935862,19.6,0.01,19.59,19.59,2,0,0.7665232694563943,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0.0
IN-BAG-BAGESHWAR,2026-01-29,5.96,19.6,0.0,25.560000000000002,8.520000000000001,19.6,0.0,8.203869005942664,0.0,5.96,-5.96,19.6,2,0,0.0,0.47873384011578846,0.8779600847008882,0.49999999999999994,0.8660254037844387,0.04
IN-BAG-BAGESHWAR,2026-01-30,19.6,0.0,0.04,19.64,6.546666666666667,19.6,0.0,9.230114962568031,0.04,19.6,-19.560000000000002,19.6,1,0,0.002036659877800407,0.4937755501599772,0.869589389346611,0.49999999999999994,0.8660254037844387,0.0
